Ticker,Last,Change %,Change,Rating,Volume,Market Capitalization,Price to Earnings Ratio (TTM),Basic EPS (TTM),Number of Employees,Sector
APH,130.03,1.17491441,1.51,Buy,313599,39006820450,34.4476055,3.9152,74000,Electronic Technology
CM,85.01,0.57974444,0.49,Sell,58011,38019768240,13.86088503,6.17452282,43853,Finance
LHX,180.65,0.11638218,0.21,Sell,154021,38012412480,29.87763483,6.0928,,Electronic Technology
CDNS,136.17,0.30200354,0.41,Buy,271531,38001559440,35.42440215,3.9378,8100,Technology Services
CHWY,91.72,3.17210349,2.82,Buy,948776,37922062628,,-0.4325,12000,Retail Trade
CMG,1335,1.20383286,15.88,Neutral,62465,37361814787,165.91210921,8.5179,83000,Consumer Services
BIIB,242.42,-0.21815188,-0.53,Strong Sell,197708,37293302700,8.10569246,30.2671,7400,Health Technology
TTD,790,2.14240461,16.57,Sell,267979,37242452000,275.00257493,3.0897,1310,Commercial Services
SYY,72.3,-0.01382935,-0.01,Sell,190064,36951805206,,-0.0486,57000,Distribution Services
BF.B,76.925,-1.416122,-1.105,Sell,107097,36826731000,41.35686765,1.93,4800,Consumer Non-Durables
LBRDK,153.21,-1.52333205,-2.37,Sell,146060,36809998781,128.78750915,1.2394,56,Consumer Services
ING,9.3,0.3236246,0.03,Sell,1187860,36808200000,,0.7602,56196,Finance
BK,41.4825,-0.49772128,-0.2075,Buy,656181,36739198560,9.15036983,4.5682,48400,Finance
A,119.49,0.71645314,0.85,Buy,286949,36709999750,51.41010066,2.3271,16400,Health Technology
ERIC,12.08,0.33222591,0.04,Buy,681141,36643000000,25.82108902,0.4639,99417,Electronic Technology
LBRDA,152.07,-1.5982917,-2.47,Sell,14311,36536532514,125.67292836,1.2394,56,Consumer Services
E,21.385,2.86195286,0.595,Buy,89198,36502700000,,-6.0226,32053,Energy Minerals
MCHP,139.66,1.80784371,2.48,Buy,208708,36395357280,58.84533447,2.5032,18000,Electronic Technology
CNC,61.775,-0.50732807,-0.315,Buy,558469,35944577010,16.67453682,3.6525,56600,Health Services
GIS,58.745,-0.48280535,-0.285,Sell,442577,35940266860,15.14172117,3.9313,35000,Consumer Non-Durables
MSCI,431.51,-1.40069463,-6.13,Buy,36082,35922133775,66.74389405,6.7504,3396,Technology Services
INFO,90.45,-0.50599494,-0.46,Buy,367853,35858193840,39.82390047,2.3258,15500,Technology Services
APTV,132.3,2.1542738,2.79,Buy,250063,35729708000,19.56747015,6.6712,141000,Producer Manufacturing
CTAS,339.6,-1.16414435,-4,Sell,45652,35672143080,39.67715864,9.1834,40000,Consumer Services
STM,39.48,2.51882628,0.97,Strong Buy,883365,35660318194,38.19299812,1.0338,45554,Electronic Technology
EBAY,51.68,0.34951456,0.18,Buy,1529908,35583627560,6.99948462,7.2354,13300,Consumer Services
WBA,40.845,-1.34057971,-0.555,Buy,2265658,35361844650,80.72874494,0.4968,331000,Retail Trade
CSGP,896.05,0.08824252,0.79,Buy,26576,35320588505,124.00949915,7.5087,4337,Technology Services
SRE,122.26,-1.24394184,-1.54,Strong Sell,150084,35292862150,9.96293516,13.0186,13969,Utilities
XLNX,143.29,0.60380538,0.86,Buy,364155,35172555780,57.64882889,2.4806,4891,Electronic Technology
LU,14.15,-1.04895105,-0.15,Sell,942976,34994400000,,,84647,Technology Services
LYG,1.8587,0.47027027,0.0087,Sell,2543084,34695700000,96.07843137,0.0204,77754,Finance
TT,144.62,0.44450618,0.64,Buy,367590,34681253750,38.85542975,3.782,50000,Producer Manufacturing
BCS,7.7,0.13003901,0.01,Sell,1376600,34641800000,,0.5897,80800,Finance
PH,268.78,1.03751598,2.76,Sell,99456,34616932000,29.8070926,9.2533,50520,Producer Manufacturing
BF.A,72.12,-0.71585903,-0.52,Sell,11817,34519975400,38.25367073,1.93,4800,Consumer Non-Durables
DXCM,359.205,0.40951529,1.465,Buy,80726,34493113920,153.19466313,2.476,5200,Health Technology
F,8.615,1.11502347,0.095,Sell,23140781,34373653137,,-0.0328,190000,Consumer Durables
MFC,17.7,0.85470085,0.15,Buy,405828,34354389300,8.85956633,1.98412877,35000,Finance
IQV,179.03,1.37599094,2.43,Strong Buy,95252,34334292080,196.68114489,0.9185,67000,Health Services
PANW,349.47,-0.62276062,-2.19,Buy,167411,34278467157,,-3.1023,8014,Electronic Technology
XEL,65.15,-0.76917219,-0.505,Strong Sell,236799,34244097860,23.43565947,2.808,11273,Utilities
ALXN,156.11,-0.4464001,-0.7,Buy,664275,34170781830,36.51149748,4.3301,3082,Health Technology
TRV,134.42,-0.9067453,-1.23,Sell,93154,34158718650,15.5307237,8.7894,30800,Finance
RNG,380.76,-0.37676609,-1.44,Buy,75991,34120117511,,-1.2201,2363,Technology Services
JCI,46.53,0.75790385,0.35,Buy,610008,33744971420,55.49070986,0.8439,97000,Producer Manufacturing
PPG,142.69,0.97657632,1.38,Sell,133743,33682690400,31.81346922,4.5572,47600,Process Industries
CRH,42.55,-0.37461953,-0.16,Buy,157376,33519199999.999996,20.31681096,2.1199,80300,Non-Energy Minerals
TROW,147.16,-0.35885977,-0.53,Sell,142053,33364902550,16.96303517,9.0249,7365,Finance
AMX,14.7,-0.33898305,-0.05,Buy,170713,33274300000.000004,35.68973981,0.4074,191523,Communications
ALC,66.28,0.9135201,0.6,Strong Buy,122329,33120116000,,-1.52979592,22142,Health Technology
VFC,84.76,-0.42293233,-0.36,Sell,223397,33041138880,,-0.1374,48000,Consumer Non-Durables
CMI,222.52,0.51949225,1.15,Sell,129630,32985580055,21.4013099,10.6602,61615,Producer Manufacturing
ZG,140.9,3.21588162,4.39,Buy,198943,32874388940,,-1.4737,5249,Technology Services
VRSK,201.4075,-0.7257985,-1.4725,Buy,77842,32809036100,50.03329305,4.1094,9300,Finance
BBVA,4.96,0.4048583,0.02,Buy,666568,32791199999.999996,,-0.0162,126973,Finance
ALL,107.63,-0.41635825,-0.45,Buy,221016,32723798160,7.70432979,14.4591,46290,Finance
ORLY,448.58,-1.18730313,-5.39,Sell,62349,32523535728,20.21123616,22.594,82167,Retail Trade
CARR,37.415,1.03969754,0.385,Sell,491138,32483428760,21.05053721,1.7754,52635,Producer Manufacturing
TDG,595.87,1.39534092,8.2,Buy,15363,32409501783,74.91495878,8.2607,14200,Electronic Technology
PAYX,89.7,-0.73041169,-0.66,Sell,187120,32402695350,31.78035471,2.95,15800,Technology Services
AIG,37.54,1.10422839,0.41,Sell,466203,32401992860,,-5.7874,46000,Finance
MFG,2.55,0,0,Sell,35490,32334400000,1.19555535,2.1329,57264,Finance
WIT,5.905,3.05410122,0.175,Buy,593111,32142900000,24.5545415,0.2305,175000,Technology Services
ZBH,154.72,1.0185427,1.56,Buy,126073,32105289420,,-0.7323,19900,Health Technology
IAU,18.55,0,0,Buy,8678992,32098300000,5.05013928,3.59,,Miscellaneous
OKTA,248.0799,-1.03327083,-2.5901,Buy,363559,32042928600,,-1.9228,2248,Technology Services
YUM,105.58,-0.22680023,-0.24,Sell,124504,31865190840,30.73928831,3.4992,34000,Consumer Services
SLB,22.805,3.8952164,0.855,Buy,2113396,31793965200,,-7.6104,105000,Industrial Services
MRVL,47.15,1.8138631,0.84,Buy,1355728,31742128400,21.78335777,2.2224,5633,Electronic Technology
Z,135.64,3.72409574,4.87,Buy,1078111,31717235578,,-1.4737,5249,Technology Services
ORAN,12.16,-0.73469388,-0.09,Buy,158395,31527100000,9.85459078,1.2074,,Communications
HPQ,24.315,0.8502696,0.205,Buy,1109555,31376941200,12.03454128,2.0126,53000,Electronic Technology
SBAC,275.53,-0.03628052,-0.1,Sell,125805,31348900000,,-0.1295,1475,Finance
HSY,150,-0.59642147,-0.9,Buy,110039,31256950992,26.72737481,5.7271,16140,Consumer Non-Durables
PSX,71.415,2.19662278,1.535,Buy,420456,31231200000,,-6.1581,14500,Energy Minerals
KMI,13.755,1.4380531,0.195,Sell,2167429,31115793550,283.60995851,0.0482,11086,Industrial Services
CS,13.06,1.31885182,0.17,Buy,886489,30998900000,8.06096102,1.6277,47860,Finance
PBR.A,10.95,-0.45454545,-0.05,Buy,4588337,30978900000,,-1.4842,57983,Energy Minerals
RMD,213.1,0.43359412,0.92,Buy,42428,30961089750,45.58634297,4.7004,7770,Health Technology
SGEN,170.18,1.0390073,1.75,Sell,144190,30727748520,68.8659956,2.6977,1605,Health Technology
ANSS,355.63,-0.57035815,-2.04,Buy,49375,30542103642,82.464412,4.4928,4100,Technology Services
AFL,43.21,0.04630702,0.02,Sell,390317,30366697350,6.95256559,6.4186,11729,Finance
EOG,51.88,4.05134376,2.02,Buy,594887,30273759594,,-0.5269,2900,Energy Minerals
PRU,76.4,0,0,Sell,225472,30250440000,,-0.3165,51511,Finance
CHT,39.11,0.72109194,0.28,Strong Buy,6491,30122200000,27.37205696,1.4195,,Communications
LYB,90.11,0.91835592,0.82,Buy,381545,30079423520,26.07681366,3.5178,19100,Process Industries
HLT,107.25,-0.19542155,-0.21,Buy,289562,29804636550,,-1.1498,173000,Consumer Services
RSG,92.865,-0.72161642,-0.675,Sell,129813,29628676000,30.18241083,3.1972,36000,Industrial Services
EDU,178.71,2.70689655,4.71,Strong Buy,190368,29608900000,75.13602211,2.324,81127,Consumer Services
CNQ,25.02,2.37315876,0.58,Buy,480107,29597363600,,-0.37177616,10180,Energy Minerals
BLL,90.22,0.51247772,0.46,Sell,252506,29567653680,59.92668339,1.5874,18300,Process Industries
PCAR,84.81,0.10623229,0.09,Sell,93919,29388505200,21.04852285,4.1065,27000,Producer Manufacturing
ES,84.765,0.30173944,0.255,Sell,346358,29095472880,24.5613537,3.5376,8234,Utilities
TDOC,199.68,-0.47350845,-0.95,Buy,494705,29037137910,,-1.4313,2400,Health Services
CTVA,38.42,0.18252934,0.07,Buy,246742,28616064560,47.12755599,0.8261,,Process Industries
TAL,67.56,-2.39815082,-1.66,Sell,1234553,28568800000,1477.47933884,0.0568,45271,Consumer Services
ROK,245.85,-0.25155191,-0.62,Sell,86545,28550184960,28.60450263,8.8266,23500,Producer Manufacturing
FCAU,18.145,-0.24738868,-0.045,Buy,891710,28541618750,811.92585316,0.02849541,191752,Consumer Durables
WEC,90.175,-0.22682009,-0.205,Sell,302574,28438042425,23.75170819,3.8199,7509,Utilities
CPRT,119.75,-0.74595939,-0.9,Sell,213314,28346585985,44.60060986,2.9092,7600,Commercial Services
MSI,166.955,-0.32537313,-0.545,Sell,44351,28298474390,38.05581041,4.5846,17000,Electronic Technology
ITUB,5.74,-2.5466893,-0.15,Sell,9452973,28296600000,14.13486921,0.4186,95000,Finance
NTR,49.735,0.61703419,0.305,Buy,261181,28269481820,218.14079349,0.22077485,22300,Process Industries
OTIS,65.18,-0.62509529,-0.41,Buy,195175,28211824375,32.60426505,2.0155,69000,Producer Manufacturing
MTD,1183.01,1.9071903,22.14,Strong Buy,13228,28149249746,47.955431,24.0834,16200,Health Technology
MCK,174.76,0.18918764,0.33,Buy,218474,28052136440,13.24952526,13.2433,80000,Distribution Services
PEG,55.28,-0.80746456,-0.45,Sell,297171,28003745280,15.4674732,3.7917,7130,Utilities
SPG,83.49,0.82115687,0.68,Sell,756646,27983400000,18.02769263,4.7305,4500,Finance
ADM,50.06,0.38099058,0.19,Strong Buy,400425,27863961120,17.85499238,2.8364,38100,Process Industries
DDOG,91.4,0.18634221,0.17,Sell,806223,27834276441,,-0.0242,1403,Technology Services
DFS,90.385,0.86485883,0.775,Buy,464261,27701108480,27.87682833,3.2547,17200,Finance
FAST,47.78,0.27282267,0.13,Sell,424281,27459203000,33.3857514,1.4671,21948,Distribution Services
NWG,4.21,-0.94117647,-0.04,Sell,393972,27375400000,26.63523866,0.1708,62900,Finance
AME,118.4,0.01689475,0.02,Buy,77221,27304114200,31.98878515,3.8078,18100,Producer Manufacturing
MPC,41.86,2.72392638,1.11,Buy,1054579,27255770390,,-14.9156,60910,Energy Minerals
AWK,150.04,-0.13312034,-0.2,Sell,136296,27231821854,42.05348824,3.6575,6800,Utilities
SWK,169.37,0.01180986,0.02,Sell,143948,27144179545,29.03603486,6.2116,59438,Consumer Durables
WELL,62.09,0.79545455,0.49,Sell,257253,26966300000,208.04893754,0.314,443,Finance
SPLK,165.91,-0.27649216,-0.46,Sell,524092,26831131110,,-4.9851,5800,Technology Services
GLW,35.025,0.30068729,0.105,Sell,691729,26759450250,169.26805623,0.2564,49500,Electronic Technology
LUV,45.387,0.77042629,0.347,Sell,1268115,26745269630,,-2.7897,60800,Transportation
WCN,101.275,0.0840004,0.085,Sell,93847,26624994950,137.6271999,0.74909227,18204,Industrial Services
EC,13.18,1.77606178,0.23,Buy,147163,26623100000,18.35837823,0.7054,15157,Energy Minerals
SU,17.4199,4.18600478,0.6999,Buy,2274257,26613867500,,-3.17244993,12889,Energy Minerals
AZO,1167.07,-1.12927821,-13.33,Buy,19619,26605387900,15.53414343,78.078,100000,Retail Trade
GMAB,41.8063,2.56697743,1.0463,Buy,266985,26595800000,31.74578389,1.2934,548,Health Technology
SIRI,6.2,0.48622366,0.03,Sell,4842604,26325652500,26.15515049,0.24,4534,Consumer Services
WLTW,201.77,-0.94747177,-1.93,Sell,151595,26063301950,24.88820468,8.2227,46600,Finance
SLF,44.49,0.67888663,0.3,Buy,87648,26009124430,14.57379697,3.0380685,22719,Finance
BBY,100.5,0.00995124,0.01,Sell,467248,26005872245,15.16380987,6.654,125000,Retail Trade
ZS,191.23,-2.47845377,-4.86,Buy,484101,25801095840,,-1.1647,2020,Technology Services
TU,20.055,0.72827725,0.145,Buy,161741,25769880000,25.20042878,0.7871982,65600,Communications
STNE,83.38,0.85883634,0.71,Buy,176945,25741410872,140.85263511,0.6052288,5938,Technology Services
SWKS,153.76,2.01698514,3.04,Buy,321209,25556698160,31.90450353,4.8345,10000,Electronic Technology
FRC,147.7,0.32604266,0.48,Buy,123273,25423549780,26.26564176,5.6284,,Finance
WMB,20.69,2.93532338,0.59,Buy,1487858,25121313000,113.30326945,0.1779,4812,Industrial Services
STT,71.15,-1.52249135,-1.1,Neutral,265546,25087465780,11.52349357,6.347,39103,Finance
CLX,198.45,-0.99281581,-1.99,Strong Sell,336358,25012101500,22.26418448,9.1459,8800,Consumer Non-Durables
DLTR,106.275,-0.62184402,-0.665,Sell,151196,25004437480,26.70093666,4.0604,193100,Retail Trade
YNDX,70.74,1.41935484,0.99,Buy,336046,24959406459,70.11285772,1.0251,10092,Technology Services
FNV,130.74,-0.77413479,-1.02,Sell,150493,24894034400,90.39880528,1.38918211,42,Non-Energy Minerals
DAL,39.045,0.81332301,0.315,Sell,2974292,24864547153,,-16.6005,91000,Transportation
PAYC,423.01,-1.10349987,-4.72,Sell,89260,24808153155,151.79034032,2.8527,3765,Technology Services
RYAAY,105.46,0.12342163,0.13,Sell,107741,24781800000,,-4.6895,17268,Transportation
MKC,92.865,-1.19693584,-1.125,Sell,104306,24762527076,16.90838345,2.8552,12400,Consumer Non-Durables
MKC.V,92.72,-0.8342246,-0.78,Sell,213,24739847104,16.90307747,2.8552,12400,Consumer Non-Durables
PCGU,121.72,0.79496522,0.96,Buy,2576,24727700000,,-9.8186,23000,Utilities
HRL,45.7,-1.31721011,-0.61,Strong Sell,410844,24668853420,27.87240445,1.6881,19100,Consumer Non-Durables
KEYS,132.44,0.96051227,1.26,Buy,137093,24633262780,39.91116751,3.3546,13900,Electronic Technology
PCG,12.325,0.94185094,0.115,Buy,1103392,24529285200,,-9.8186,23000,Utilities
WY,33.21,1.21914051,0.4,Buy,456054,24490100000,49.97715156,0.6574,9400,Finance
DHI,67.12,-0.32670033,-0.22,Sell,340861,24484703050,10.73838052,6.5011,9716,Consumer Durables
MT,24.14,0.79331942,0.19,Buy,1046674,24441630522,,-3.6957,191248,Non-Energy Minerals
COUP,337.145,0.36467016,1.225,Buy,217614,24378955074,,-2.1219,1693,Technology Services
YUMC,57.91,1.50744961,0.86,Buy,257681,24300984800,31.1813862,1.8887,450000,Consumer Services
KR,31.875,-0.79365079,-0.255,Neutral,1557754,24267935625,8.37817875,3.8305,435000,Retail Trade
WORK,41.93,-0.14289116,-0.06,Buy,3052557,24177978566,,-0.5492,2045,Technology Services
RCI,47.87,0.88514226,0.42,Buy,51661,24170807620,19.59156068,2.38278121,25300,Communications
ED,70.08,-0.82083215,-0.58,Sell,201807,23972068120,17.87932016,4.0539,14890,Utilities
VRSN,208.4,-2.42532072,-5.18,Sell,93133,23802775450,30.81251082,6.9501,872,Technology Services
CERN,77.39,-0.45021868,-0.35,Buy,117505,23751527300,30.68621701,2.5784,27400,Technology Services
MXIM,88.13,0.72,0.63,Buy,175680,23575948200,35.06447275,2.5522,7115,Electronic Technology
MPLX,22.59,2.82203004,0.62,Buy,515915,23502641150,,-1.9918,6200,Industrial Services
BGNE,264.64,1.39075131,3.63,Buy,41285,23495200000,,-20.2643,3500,Health Technology
W,235.87,-0.24951366,-0.59,Sell,304957,23457802260,,-1.8732,16985,Retail Trade
FMS,42.971,0.98942421,0.421,Strong Buy,43986,23363500000,16.49664589,2.5229,120659,Health Services
TTWO,203.03,0.58459252,1.18,Buy,190651,23346590450,50.24543586,4.1724,5800,Consumer Durables
TLK,24.75,0.12135922,0.03,Buy,46758,23299400000,17.92273108,1.3123,24272,Communications
ENPH,185.35,7.61147236,13.11,Buy,1639421,23201055450,137.17166979,1.4454,577,Electronic Technology
VLO,56.83,1.97380226,1.1,Buy,509348,23195405330,,-0.0235,10222,Energy Minerals
BBD,4.885,-3.26732673,-0.165,Sell,4189529,23184700000,14.0566542,0.3742,97329,Finance
FTV,68.49,-0.46504868,-0.32,Sell,268708,23158621280,46.21207178,1.547,25000,Electronic Technology
DTP,47.4,-0.21052632,-0.1,Sell,7054,23109100000,6.7261399,7.0695,10700,Utilities
LEN,73.877,-0.5291504,-0.393,Sell,498528,23105024336,9.70674748,7.9112,,Consumer Durables
DTE,119,-0.32666052,-0.39,Sell,110145,23061706200,17.19201359,7.0695,10700,Utilities
ARE,170.9,0.07612578,0.13,Sell,97154,23044400000,39.47709094,4.3447,439,Finance
AJG,119.47,-0.64038589,-0.77,Sell,80568,23017096960,30.94606764,4.088,33300,Finance
FTNT,141.34,-2.89914812,-4.22,Buy,252796,22939946580,55.47338936,2.7363,7082,Electronic Technology
VIACA,37.1325,-0.5290651,-0.1975,Buy,6427,22919901948,17.24656847,2.2014,23990,Consumer Services
NET,74.2394,-0.4700362,-0.3506,Buy,720561,22864880463,,-0.3794,1270,Technology Services
EFX,187.74,-0.11704618,-0.22,Buy,55379,22848204690,53.59644247,3.6395,11200,Commercial Services
EIX,60.26,-0.38022814,-0.23,Sell,107033,22831964480,61.55489977,0.9874,12937,Utilities
TSN,63.125,-0.59055118,-0.375,Sell,241339,22654253859,10.60188663,6.0209,139000,Consumer Non-Durables
GRMN,118.28,-0.43771044,-0.52,Neutral,103080,22619512360,22.48698626,5.3451,15000,Electronic Technology
KKR,39.52,-0.32786885,-0.13,Buy,210666,22528500620,24.27897863,1.7512,1384,Finance
VIAC,36.41,-0.51912568,-0.19,Buy,1910297,22504803744,16.99119887,2.2014,23990,Consumer Services
BILI,99.7011,5.23654212,4.9611,Buy,4446801,22464700000,,-1.0731,4791,Technology Services
DB,10.83,0.83798883,0.09,Sell,766885,22399499500,,-0.64659949,87597,Finance
AVB,155.35,-0.1093107,-0.17,Strong Sell,125715,22397500000,34.50181724,4.6502,3122,Finance
ODFL,190.27,-0.22025277,-0.42,Sell,217884,22336302470,36.15456079,5.3029,20105,Transportation
FLT,265.905,-0.00940097,-0.025,Sell,70840,22176902448,32.07453866,8.5961,8700,Commercial Services
EQR,57.02,-0.83478261,-0.48,Strong Sell,330101,22067200000,23.59590813,2.5502,2700,Finance
ETSY,174.09,1.16806137,2.01,Buy,598853,22043859075,98.72918979,1.9337,1240,Commercial Services
AMP,186.77,-0.71234916,-1.34,Sell,73088,22043009520,13.92298048,14.2465,12500,Finance
XP,39.3625,0.3889314,0.1525,Sell,78913,21993934063,56.64547819,0.6963031,,Technology Services
NOK,3.98,2.31362468,0.09,Sell,10691797,21962700000,26.72590567,0.1469,,Electronic Technology
FTCH,64.38,3.83870968,2.38,Buy,598171,21901614595,,-3.4554,4532,Technology Services
VTRS,18.235,-1.64509169,-0.305,Buy,1769296,21864000000,36.01398601,0.5155,35000,Health Technology
O,60.03,0.28399599,0.17,Strong Sell,402149,21821000000,51.57196184,1.2062,194,Finance
CCEP,47.98,-0.8677686,-0.42,Buy,160575,21713580840,28.54278469,1.7061,25765,Consumer Non-Durables
NDAQ,132.285,0.20831755,0.275,Buy,103093,21708788920,24.19715522,5.536,4361,Finance
ANET,286.43,1.15482413,3.27,Buy,56223,21682883516,32.54811031,9.354,2300,Electronic Technology
XPEV,41.8454,-5.11247166,-2.2546,Sell,8014500,21418100000,,-0.7181,2593,Consumer Durables
MDB,354.76,1.24140293,4.35,Buy,100554,21380072588,,-4.3635,1813,Technology Services
GWW,396.05,0.59179112,2.33,Sell,47777,21255251005,34.97079629,11.7506,25300,Distribution Services
CHD,85.73,-1.00461894,-0.87,Sell,131749,21254897500,27.93818757,3.1677,4800,Consumer Non-Durables
TEF,4.09,0.73891626,0.03,Sell,619517,21213500000,71.75843694,0.0563,113819,Communications
PPL,27.54,-0.14503263,-0.04,Sell,735793,21211936930,14.00268136,2.0193,12280,Utilities
MGA,70.83,1.60665615,1.12,Buy,528271,21199861760,50.99547048,1.39928879,165000,Producer Manufacturing
K,61.39,-0.09764036,-0.06,Strong Sell,273149,21105696765,18.01366294,3.4777,31000,Consumer Non-Durables
MKTX,556.785,-1.06524752,-5.995,Neutral,18907,21101252205,78.60360671,7.4165,527,Finance
WST,285.07,-0.17508842,-0.5,Strong Buy,52345,21092169432,68.73286591,4.2172,8200,Health Technology
UMC,8.32,3.8701623,0.31,Buy,1846312,20944200000,28.46049966,0.3047,19577,Electronic Technology
LI,30.8178,-5.05914972,-1.6422,Buy,9815423,20748600000,,-0.2639,2628,Producer Manufacturing
