Ticker,Last,Change %,Change,Rating,Volume,Market Capitalization,Price to Earnings Ratio (TTM),Basic EPS (TTM),Number of Employees,Sector
NTST,18.4,-1.86666667,-0.35,Sell,154906,524610000,,,,Finance
AFMD,5.93,-2.14521452,-0.13,Buy,996094,523773180,,-0.5853,128,Health Technology
HCCI,21.83,3.41070583,0.72,Strong Buy,58649,523767190,112.58666667,0.1906,1322,Industrial Services
UROV,16.11,0.37383178,0.06,Buy,84128,523676493,,-5.1479,,Health Technology
ETH,20.89,2.70403147,0.55,Buy,341743,523359259,138.46153846,0.1476,3369,Consumer Durables
EBON,6.2,-13.16526611,-0.94,Buy,14249961,523338900,,,287,Electronic Technology
KNDI,7.23,-1.36425648,-0.1,Sell,3249986,523290048,,-0.1239,594,Consumer Durables
OPRX,34.59,3.68705036,1.23,Buy,166898,522606474,,-0.3797,50,Technology Services
SMMC,16.7,3.79117464,0.61,Buy,457185,521875000,676.05042017,0.0238,2,Finance
GPRE,14.62,14.12958626,1.81,Buy,3578263,521324346,,-2.8368,820,Process Industries
ALTA,27.6,-1.49892934,-0.42,Buy,42908,518973840,12.0516129,2.3441,490,Finance
DNN,0.7622,13.74421728,0.0921,Buy,4881901,516518550,,-0.0180423,,Non-Energy Minerals
STRL,18.38,2.79642058,0.5,Buy,342708,516501894,8.55379611,2.113,2800,Industrial Services
FIXX,11.37,-2.31958763,-0.27,Sell,242112,514656228,,-2.7367,187,Health Technology
CMTL,20.57,1.48001973,0.3,Buy,150636,514472156,,-3.3651,2034,Electronic Technology
CHUY,26.09,1.95388824,0.5,Buy,120798,513829505,,-0.4317,9000,Consumer Services
HVT,28.24,1.07372942,0.3,Buy,170929,512162391,13.81526899,2.1381,3425,Retail Trade
LBC,9.76,0.51493306,0.05,Sell,28131,511521600,11.98469514,0.8116,277,Finance
DJCO,370.1,-3.87262669,-14.91,Strong Buy,10375,511015575,131.5508935,2.9267,320,Consumer Services
BBSI,66.83,1.62712895,1.07,Sell,55016,511003566,13.23778082,5.0541,127085,Commercial Services
MNRL,11.76,4.53333333,0.51,Buy,704275,509394984,,-0.0122,41,Miscellaneous
SPPI,3.48,0.57803468,0.02,Sell,1424456,507808560,,-1.3772,146,Health Technology
FLNG,9.37,7.70114943,0.67,Buy,54781,507016322,101.2593855,0.08725392,8,Energy Minerals
HEXO,4.15,3.75,0.15,Buy,3546730,506976450,,-4.8289,798,Process Industries
VRRM,12.67,-1.24707716,-0.16,Sell,473601,506800000,301.17370892,0.0454,779,Transportation
WLDN,41.92,3.42955835,1.39,Buy,98340,506137888,,-0.6331,1451,Commercial Services
TMDX,18.55,-2.36842105,-0.45,Buy,71401,503832840,,-1.4022,109,Health Technology
OPRT,18.25,-1.77610334,-0.33,Neutral,48190,503829575,,-1.8122,3279,Finance
GCMG,12.62,2.85248574,0.35,Buy,189301,503726038,65.72040707,0.1867,497,Finance
DVAX,4.57,-1.08225108,-0.05,Sell,1927631,503490610,,-1.0754,231,Health Technology
BFC,65.1,-0.30627871,-0.2,Sell,26763,503227557,14.24426848,4.6085,284,Finance
NBR,68.95,13.74133949,8.33,Buy,399676,502922679,,-140.9521,14000,Industrial Services
JIH.U,11.739,0.67407636,0.0786,Buy,11300,502855000,,,,Finance
GMDA,8.7,2.35294118,0.2,Buy,565660,502629450,,-1.3535,83,Health Technology
SPRB,21.62,-5.00878735,-1.14,Strong Sell,60959,501886680,,,,Health Technology
MPX,14.81,2.91869354,0.42,Sell,25725,501593966,30.71504803,0.4685,673,Consumer Durables
MTA,13.05,3.24367089,0.41,Buy,390349,500935995,,-0.14275298,,Commercial Services
REX,83.53,6.82951784,5.34,Buy,26448,500511760,121.14967462,0.6454,128,Process Industries
GERN,1.61,-1.22699387,-0.02,Sell,1719013,499859920,,-0.3539,46,Health Technology
AXDX,8.76,9.22693267,0.74,Buy,486392,499580172,,-1.457,275,Health Technology
GBL,18.14,0.2763958,0.05,Strong Buy,24206,498054507,7.64000338,2.3745,189,Finance
CVM,12.52,4.33333333,0.52,Strong Sell,549980,497750128,,-0.8266,,Health Technology
AVD,16.35,3.08953342,0.49,Buy,124562,495202260,44.16597048,0.363,671,Process Industries
TCS,9.79,0.72016461,0.07,Sell,1128144,494934429,25.66675469,0.3811,5100,Retail Trade
KNOP,15.11,1.47750168,0.22,Buy,93407,494006340,,1.9693,534,Transportation
PRTA,12.37,0.56910569,0.07,Buy,128570,493827718,,-2.5553,51,Health Technology
CTRN,48.69,3.46366341,1.63,Buy,107607,493667910,33.40668702,1.4134,5700,Retail Trade
GTS,21.02,-1.86741363,-0.4,Sell,62199,492502804,9.21092238,2.3385,4074,Health Services
FINV,2.74,4.98084291,0.13,Buy,560056,492474000,2.92666517,0.8994,3883,Finance
NSSC,26.81,2.44554834,0.64,Buy,85571,491893794,63.76705653,0.4118,1161,Producer Manufacturing
CATC,70.99,1.51580152,1.06,Buy,17190,491839307,15.95336953,4.4158,321,Finance
CLDT,10.64,1.7208413,0.18,Sell,231205,491331000,,-1.5986,39,Finance
BLBD,18.13,1.51175812,0.27,Buy,92655,490514402,39.83939326,0.45,1736,Producer Manufacturing
AMTBB,11.63,0.08605852,0.01,Sell,618,490146350,173.95209581,0.0719,829,Finance
CO,4.03,-2.18446602,-0.09,Strong Buy,361327,489850530,6.93836309,0.5938,1260,Health Services
AMOT,50.18,1.64067247,0.81,Buy,45043,489640884,32.60682914,1.5236,1700,Electronic Technology
AUTL,9.27,-0.96153846,-0.09,Buy,150191,489517000,,-2.8685,292,Health Technology
BDGE,24.77,2.3553719,0.57,Buy,128516,489447769,10.21528071,2.3737,496,Finance
OYST,18.92,-1.30412102,-0.25,Sell,55169,489428236,,-2.9879,17,Health Technology
XENE,13.96,-5.2917232,-0.78,Buy,86299,488703304,,-0.8846,104,Health Technology
TA,30.82,2.63070263,0.79,Sell,167024,488583270,9.08462772,3.6182,21909,Consumer Services
LXRX,3.45,-1.98863636,-0.07,Buy,2081330,488164650,,-0.9818,184,Health Technology
HMLP,14.66,1.10344828,0.16,Strong Buy,81174,487972760,10.55159365,1.3746,,Transportation
MX,13.69,1.86011905,0.25,Buy,318959,486522065,61.36986301,0.4226,2451,Electronic Technology
BEST,2.07,6.70103093,0.13,Sell,4951456,486258000,,-0.4946,8423,Transportation
RPLA.U,11.16,0.99547511,0.11,Buy,2500,485594000,,,3,Finance
OPT,12.005,4.39130435,0.505,Buy,2546,485392000,,-0.3392,,Health Technology
HARP,19.12,-1.6966581,-0.33,Buy,147252,485271336,,-2.1245,61,Health Technology
BDSX,18.28,-7.67676768,-1.52,Buy,95655,485174964,,,,Health Services
RAPT,19.7,-2.66798419,-0.54,Sell,195436,483739410,,-2.5385,67,Health Technology
DAC,23.65,8.68566176,1.89,Buy,733150,483642500,3.48958417,6.3201,1148,Transportation
FUSN,11.59,-0.34393809,-0.04,Strong Sell,13454,483602022,,,40,Health Technology
EBF,18.49,2.32429441,0.42,Strong Buy,291110,482476211,17.04716981,1.06,2505,Commercial Services
CLAR,15.49,2.24422442,0.34,Strong Buy,135403,481167419,43.82412496,0.3633,500,Consumer Durables
BMRC,35.19,0.94664372,0.33,Sell,26706,479132964,15.24001049,2.3072,290,Finance
EQOS,15.08,-7.99267846,-1.31,Buy,1518838,478272756,,-0.1136,120,Technology Services
AKTS,12.37,4.21229992,0.5,Buy,726068,477825886,,-1.0982,102,Electronic Technology
INAQU,14.95,-1.70940171,-0.26,Neutral,10941,477391000,,,,Finance
INSW,17.05,-1.72910663,-0.3,Buy,166438,477140840,3.93432958,4.4369,1666,Transportation
AMYT,13.5,-0.14792899,-0.02,Buy,1682,476439199.7987941,,,,Health Technology
HYMC,7.96,-0.62421973,-0.05,Buy,57570,475558260,,-3.4164,4,Non-Energy Minerals
ZIXI,8.33,0,0,Buy,406726,474737529,,-0.2844,566,Technology Services
SOAC.U,12.05,-4.743083,-0.6,Buy,375,474375000,,,3,Finance
APEI,32.02,6.09675282,1.84,Buy,99108,474190584,26.22067767,1.1638,1780,Consumer Services
DHIL,149.9,1.51699851,2.24,Buy,18457,474174173,12.79150352,11.5446,129,Finance
UVE,15.13,0.1986755,0.03,Buy,187321,474084933,,-0.4182,805,Finance
WSBF,18.81,0.64205457,0.12,Buy,57761,473291577,7.44562186,2.521,824,Finance
RDIB,21.76,-5.06853737,-1.1618,Buy,656,473262374,,-3.4531,2988,Finance
FLDM,6.38,3.40356564,0.21,Buy,1288324,472879220,,-0.6751,566,Health Technology
MTEM,9.46,-3.07377049,-0.3,Sell,172431,472661332,,-2.0306,168,Health Technology
JIH,10.94,3.59848485,0.38,Buy,1043705,471787500,2200,0.0048,,Finance
MCFT,24.89,2.63917526,0.64,Buy,139226,471722747,,-1.2336,884,Consumer Durables
CDEV,1.69,14.18918919,0.21,Buy,10424319,470396290,,-2.1158,195,Energy Minerals
SRLP,20.5,2.55127564,0.51,Buy,64000,470237200,13.1013239,1.5327,665,Industrial Services
MRUS,16.14,-2.94648226,-0.49,Sell,33530,469491618,,,,Health Technology
ZYXI,13.51,-2.66570605,-0.37,Sell,585701,469350910,46.67114997,0.3086,283,Health Technology
BCEI,22.48,12.11970075,2.43,Buy,583695,468357312,10.32228171,1.9494,125,Energy Minerals
ATOM,21.82,37.2327044,5.92,Buy,7768304,468154646,,-0.7962,17,Commercial Services
UBP,11.8918,1.81335616,0.2118,Buy,3080,467981000,53.50435181,,,Finance
BYSI,11.955,-1.68585526,-0.205,Buy,643328,467935437,,-2.0359,61,Health Technology
MGI,6.29,18.01125704,0.96,Buy,9838146,467519975,,-0.3521,2252,Commercial Services
FOSL,9.08,6.32318501,0.54,Sell,851338,467383012,,-1.9578,10200,Consumer Durables
VHI,16.495,3.80742605,0.605,Buy,7256,466364785,10.94201901,1.4522,2200,Process Industries
XBIT,15.92,-1.54607297,-0.25,Strong Sell,68995,465828752,1.1155263,16.3454,60,Health Technology
MWK,17.98,4.53488372,0.78,Buy,965444,465698182,,-2.2856,144,Technology Services
TRUE,4.47,3.23325635,0.14,Buy,581057,465300180,,-0.1792,709,Technology Services
AROW,30.01,0.40147206,0.12,Sell,25431,464896914,12.14596286,2.4646,520,Finance
ALRS,27.14,2.26073851,0.6,Buy,25292,464688366,11.13582008,2.4301,789,Finance
SYRS,10.13,-5.5917987,-0.6,Sell,627803,464062391,,-1.6541,83,Health Technology
IIIN,24,4.5751634,1.05,Buy,78599,463536000,23.40642529,0.9857,881,Producer Manufacturing
FFIC,16.42,1.1706716,0.19,Buy,100825,463346128,10.59883759,1.5313,474,Finance
FSRVU,15.6,7.5862069,1.1,Strong Buy,72586,462767000,,,2,Finance
BZH,14.77,0.81911263,0.12,Neutral,411774,461618626,8.38964609,1.7607,1063,Consumer Durables
BNFT,14.33,6.14814815,0.83,Buy,275351,461444629,,-1.0271,1560,Technology Services
LAWS,51.09,2.56976511,1.28,Buy,9245,461359560,39.43160228,1.3167,1770,Distribution Services
NAT,3.05,-1.29449838,-0.04,Strong Sell,2726974,461175250,5.00404858,0.6215,20,Transportation
HIFS,218.27,0.56208247,1.22,Buy,10360,459676620,10.49564797,21.109,90,Finance
MDVL,14.49,-1.22699387,-0.18,Buy,61250,458882361,,-4.2583,15,Health Technology
HYLN,15.74,2.67449446,0.41,Sell,3129906,458446860,,-0.143,4,Producer Manufacturing
AXU,3.34,2.14067278,0.07,Buy,1156043,457777060,,-0.17069062,115,Non-Energy Minerals
SSPKU,15.44,7.74598744,1.11,Buy,2109,457500000,,,3,Finance
ETNB,22.98,-4.25,-1.02,Strong Sell,334084,456817122,,-5.0583,20,Health Technology
SPNE,16.53,0.18181818,0.03,Buy,104870,456775143,,-1.667,386,Health Technology
DEH.U,10.65,0.56657224,0.06,Buy,93913,456694000,,,,Finance
RPLA,10.39,0.77594568,0.08,Buy,502442,456589963,359.23344948,0.0287,3,Finance
OUNZ,19,0.26385224,0.05,Buy,295776,454298000,5.2222559,3.6287,,Miscellaneous
SPRO,16.68,-6.97155605,-1.25,Sell,645475,453645960,,-4.2402,57,Health Technology
FUV,13.3,0.22607385,0.03,Buy,1092648,453311880,,-0.6421,95,Consumer Durables
DNK,3,4.8951049,0.14,Sell,231773,452694000,,,,Technology Services
SSTI,39.32,0.56265985,0.22,Strong Buy,41752,452404124,165.74819839,0.2433,108,Electronic Technology
ECOM,15.6,1.89418681,0.29,Sell,299549,452403120,24.95110821,0.6385,642,Technology Services
MTW,13.08,2.2673964,0.29,Buy,255054,452026488,,-0.3414,4900,Producer Manufacturing
LXFR,16.35,1.86915888,0.3,Buy,63867,451621335,42.89150187,0.3814,,Producer Manufacturing
TITN,19.96,5.38542767,1.02,Buy,230226,450213768,22.15204678,0.8551,1612,Distribution Services
DTIL,8.57,-2.28050171,-0.2,Sell,447988,449757885,,-2.0588,199,Health Technology
FSP,4.32,3.1026253,0.13,Strong Sell,367304,449704000,,-0.0109,37,Finance
PEIX,6.21,8.94736842,0.51,Buy,7828899,449115869,,-0.8035,500,Process Industries
BDSI,4.44,3.4965035,0.15,Buy,999929,448932840,30.93006489,0.1484,178,Health Technology
OCGN,2.77,-9.77198697,-0.3,Strong Buy,52027984,448812020,,-0.1071,16,Health Technology
NPTN,8.95,0,0,Buy,532025,448811175,50.16816143,0.191,1690,Electronic Technology
ACAMU,12.23,4.08510638,0.48,Buy,1149,448807000,,,,Finance
BFZ,14.09,-0.49435028,-0.07,Buy,47222,448542000,,,,Miscellaneous
KBAL,12.12,2.45139476,0.29,Buy,368812,448492237,12.51984337,0.9504,2808,Consumer Durables
CSTE,12.94,2.45447348,0.31,Buy,103972,445587606,46.69131238,0.271,1501,Non-Energy Minerals
OXFD,17.15,-2.05596802,-0.36,Buy,96196,445244870,,-0.6718,243,Health Technology
CAP.U,10.3,0,0,Buy,249,444188000,,,,Finance
FSRV,13.9,7.33590734,0.95,Strong Buy,1247228,443618500,650.75376884,0.0199,2,Finance
TELL,1.34,4.6875,0.06,Buy,6651646,442821760,,-0.982,176,Energy Minerals
GSS,3.98,-0.25062657,-0.01,Buy,318361,442818780,,-1.1022,,Non-Energy Minerals
CTT,9.15,0.77092511,0.07,Strong Sell,217109,442791000,,-0.5395,26,Finance
TUFN,12.39,-2.36406619,-0.3,Buy,139312,442501416,,-1.0789,568,Commercial Services
SRACU,18.41,-7.97300675,-1.595,Neutral,6375,442261000,,,3,Finance
XOMA,40.07,0.62782521,0.25,Buy,27649,441655547,,-1.3979,10,Health Technology
GXGXU,12.95,-0.38461538,-0.05,Buy,151,441492000,,,4,Finance
PRTH,6.56,0.15267176,0.01,Buy,64137,440617488,22.6800554,0.2899,588,Technology Services
VPG,32.45,3.17965024,1,Strong Buy,48331,440518063,29.45583966,1.0728,2400,Electronic Technology
ASPN,16.39,3.79987334,0.6,Buy,147005,440364881,,-0.6328,304,Process Industries
MBWM,27.12,0.40725657,0.11,Buy,47144,440255232,10.1514639,2.6609,,Finance
ARKO,8.8,-2.43902439,-0.22,Sell,339813,440000000,,-0.0226,4,Retail Trade
GCI,3.19,0.63091483,0.02,Buy,1489703,439626660,,-5.2234,21255,Consumer Services
IH,18.61,3.96648045,0.71,Sell,41185,438988000,1140.12738854,0.0157,,Technology Services
GCO,29.25,3.61317747,1.02,Buy,215929,438518925,,-7.851,22050,Distribution Services
CRNX,13.3,-4.65949821,-0.65,Sell,184626,437866590,,-2.3913,68,Health Technology
MUX,1.05,0,0,Buy,4232335,437503500,,-0.3878,448,Non-Energy Minerals
PROF,22.29,1.6879562,0.37,Buy,98157,437463540,,-1.17701666,75,Health Technology
VSEC,39.58,5.07034776,1.91,Buy,57475,437398580,,-0.0934,2776,Industrial Services
PGC,23.07,0.69838498,0.16,Buy,61831,436821222,12.38847131,1.871,446,Finance
DEH,10.12,0.29732408,0.03,Buy,99713,436425000,,,,Finance
MTL,2.07,-0.9569378,-0.02,Buy,397101,435003000,,-4.4137,56182,Non-Energy Minerals
SFTW.U,11,0.56958958,0.0623,Buy,1300,434844000,,,5,Finance
RTLR,9.88,4.66101695,0.44,Buy,668067,434785208,11.81920621,0.7987,712,Industrial Services
RADA,9.95,6.07675906,0.57,Buy,224731,433956315,149.84025559,0.0644,192,Electronic Technology
TNK,11.3,-1.39616056,-0.16,Sell,323613,433514296,1.74219736,6.6426,2200,Transportation
MCF,2.49,4.62184874,0.11,Buy,1756441,432483120,,-2.3816,124,Energy Minerals
QTNT,5.36,-0.55658627,-0.03,Sell,459309,432244872,,-1.1747,418,Health Technology
SMMT,5.25,1.54738878,0.08,Buy,88331,431865021,,,70,Health Technology
RYAM,6.81,3.81097561,0.25,Buy,625768,431379450,,-1.0109,4000,Process Industries
EVI,32.54,4.32831036,1.35,Strong Buy,13048,429814352,581.90298507,0.0554,493,Distribution Services
ACAM,11.24,-0.08888889,-0.01,Buy,3030136,429326749,523.25581395,0.0215,4,Finance
ORTX,4.87,10.93394077,0.48,Buy,2486249,428363000,,-1.6681,252,Health Technology
HCKT,14.29,1.70818505,0.24,Buy,114602,428154122,69.34846989,0.2298,1143,Commercial Services
OAC.U,16.6994,-1.76823529,-0.3006,Buy,8225,427656000,,,,Finance
MRNS,12.01,-1.55737705,-0.19,Sell,499308,427485141,,-3.4127,40,Health Technology
MLR,37.44,0.16051364,0.06,Buy,46902,427003200,14.44805195,2.5872,1310,Producer Manufacturing
FRPH,45.3,-0.28615452,-0.13,Buy,24335,426653067,32.11281544,1.4192,12,Finance
BFST,20.63,2.22993062,0.45,Buy,44068,426364336,15.10252956,1.3511,355,Finance
HMHC,3.38,3.04878049,0.1,Buy,1451522,425373000,,-4.1849,3400,Consumer Services
CLVS,4.81,0,0,Strong Sell,2209770,424814390,,-5.2388,484,Health Technology
AMAL,13.67,0.81120944,0.11,Buy,34390,424446665,9.62316372,1.4204,398,Finance
NOG,9.44,6.30630631,0.56,Buy,1853203,424412960,,-20.7667,24,Energy Minerals
FLIC,17.76,0.68027211,0.12,Buy,44709,424234896,10.61819057,1.6666,341,Finance
VKTX,5.81,0.17241379,0.01,Sell,1125318,423851120,,-0.4971,19,Health Technology
SBR,29.15,0.30970406,0.09,Sell,34356,423674000,11.12898284,2.6112,,Energy Minerals
AKBA,2.93,0.17094017,0.005,Sell,3254519,423499270,,-2.9668,360,Health Technology
PBYI,10.65,3.09777348,0.32,Sell,373661,423469560,,-1.4243,269,Health Technology
SSPK,13.55,3.99079048,0.52,Buy,1822880,423437500,168.12903226,0.0775,3,Finance
DUO,7.9,2.86458333,0.22,Buy,51253,422778000,,-3.3432,1676,Technology Services
SNR,5.28,3.73280943,0.19,Buy,538062,422591000,,-0.3534,19,Finance
CCAP,15,1.90217391,0.28,Buy,17744,422511000,15.17212946,0.9702,,Finance
ALT,12.75,0.31471282,0.04,Buy,1179541,421655250,,-1.9996,25,Commercial Services
GLSI,35,0.2004008,0.07,Neutral,132944,421522500,,,,Health Technology
CUTR,23.89,0.63184499,0.15,Buy,94039,421242814,,-1.8028,447,Health Technology
AXTI,10.12,2.95015259,0.29,Buy,503559,417956000,,-0.0269,731,Electronic Technology
NEWT,19.17,0.57712487,0.11,Buy,155588,417555189,,1.4878,109,Commercial Services
URGN,18.88,4.94719288,0.89,Sell,231613,417117728,,-6.3905,173,Health Technology
WBAI,8.41,-13.29896907,-1.29,Buy,1174928,417114000,,-1.57,171,Technology Services
DRRX,2.05,-2.38095238,-0.05,Sell,806492,416516950,,-0.0461,90,Health Technology
HBT,15.12,0.8,0.12,Buy,112441,415154376,10.04688547,1.4935,747,Finance
HCI,52.01,0.50241546,0.26,Buy,26455,415146941,14.10812137,4.0289,413,Finance
MTL/P,0.4904,-1.52610442,-0.0076,Buy,171809,414606000,,-1.1034,56182,Non-Energy Minerals
PFLT,10.68,2.10325048,0.22,Buy,173238,414086028,22.02568962,0.4749,,Finance
IBCP,18.905,1.09625668,0.205,Buy,153178,413726473,7.86904562,2.4032,994,Finance
CIO,9.53,0.10504202,0.01,Buy,214383,413140000,,-0.0067,20,Finance
IMRA,23.73,-1.04253545,-0.25,Buy,9701,413077602,,,16,Health Technology
GLOG,4.34,11.56812339,0.45,Strong Buy,2075709,413037800,,-1.6459,163,Transportation
KE,16.42,1.10837438,0.18,Buy,124658,412852986,14.48060633,1.1265,6400,Commercial Services
DGICA,14.13,-0.49295775,-0.07,Strong Sell,38943,412800885,7.76677788,1.8423,,Finance
DXPE,23.15,3.76512775,0.84,Buy,98609,411854705,,-1.387,2747,Distribution Services
AENZ,2.32,-1.69491525,-0.04,Buy,11936,411545000,,-1.6619,,Industrial Services
HKIB,6.6,0,0,Sell,5582,411363000,,,40,Finance
SFTW,10.4,-0.66857689,-0.07,Buy,84346,411125000,,-0.0149,5,Finance
VRS,12.18,3.74787053,0.44,Buy,158421,410747358,3.21467689,3.7254,3700,Process Industries
IEA,18.02,9.34466019,1.54,Buy,725422,410663186,,0.3266,3250,Industrial Services
NPAUU,14.5,1.54061625,0.22,Buy,17780,410550000,,,3,Finance
EIGR,12.58,3.1147541,0.38,Buy,597449,409248786,,-2.4386,24,Health Technology
CHPMU,10.56,-0.84507042,-0.09,Sell,251,409125000,,,3,Finance
ARAY,4.48,5.41176471,0.23,Buy,911459,408906176,29.76190476,0.144,932,Health Technology
CCBG,24.36,0.82781457,0.2,Sell,21396,408310140,12.55064935,1.9308,815,Finance
RGP,12.58,1.36986301,0.17,Buy,141777,408010914,15.66325887,0.7993,3433,Commercial Services
FREE,10.6,-1.85185185,-0.2,Buy,775137,407323020,,-0.1939,4,Consumer Non-Durables
DX,17.35,-1.30830489,-0.23,Sell,434089,406882000,2.32585831,7.5585,20,Finance
GBLI,28.3,0.07072136,0.02,Buy,3454,406842668,14.32624113,2.0166,412,Finance
CEPU,2.64,-1.49253731,-0.04,Sell,218947,405757000,,,,Utilities
HMTV,10.15,-2.59117083,-0.27,Sell,38489,405610047,,-0.1772,330,Consumer Services
ELLO,33.26,-0.76085335,-0.255,Sell,277,405575766,29.99910491,1.1172,11,Utilities
MSBI,18.02,0.78299776,0.14,Buy,92843,404940034,16.17075156,1.1147,1100,Finance
SXC,4.89,5.38793103,0.25,Buy,1266423,404736009,52.78725825,0.0881,895,Energy Minerals
DMLP,11.65,3.83244207,0.43,Buy,70158,404019670,14.27655208,0.7796,34,Energy Minerals
OLP,19.91,1.47808359,0.29,Buy,53541,403797000,14.05746221,1.3981,9,Finance
WTTR,4.65,10.71428571,0.45,Buy,464141,403732065,,-3.8501,3900,Industrial Services
LSF,45.49,2.20175242,0.98,Sell,51968,403718746,,-0.5325,,Consumer Non-Durables
SOAC,10.74,1.1299435,0.12,Buy,810233,402750000,,,3,Finance
BCYC,19.12,-0.77841204,-0.15,Sell,60294,401968000,,-2.0817,72,Health Technology
USAS,3.4,0.89020772,0.03,Buy,1482667,401118400,,-0.31532847,629,Non-Energy Minerals
CNCE,13.07,2.99448385,0.38,Strong Buy,307070,400585044,,-2.5749,70,Health Technology
PLG,5.73,14.6,0.73,Buy,5550938,399886386,,-0.11896082,,Non-Energy Minerals
APTO,4.5,2.97482838,0.13,Sell,986098,399877650,,-0.65027138,33,Health Technology
MOV,17.21,2.74626866,0.46,Buy,166033,399172182,,-5.9774,1145,Consumer Durables
PLL,32.25,12.56544503,3.6,Strong Buy,1892624,398436000,,-0.6845,,Process Industries
GXGX,11.07,0.91157703,0.1,Buy,818744,397828125,245.96412556,0.0446,4,Finance
VLDR,22.67,3.46873574,0.76,Buy,2795760,397818329,,-0.158,2,Electronic Technology
CPSI,27.41,2.00967622,0.54,Sell,57981,397776661,17.32542395,1.5509,2000,Technology Services
EXPCU,11.65,0.69144339,0.08,Buy,200607,397719000,,,,Finance
ITRN,18.9,2.32809962,0.43,Buy,15276,396297090,,-0.2842,2908,Electronic Technology
TXMD,1.32,6.4516129,0.08,Buy,8596348,395689800,,-0.7091,348,Health Technology
JYNT,28.17,3.30033003,0.9,Strong Buy,132879,395537787,103.68821293,0.2743,150,Health Services
ARA,11.45,-0.08726003,-0.01,Buy,117797,395520785,,-0.5179,4977,Health Services
TPVG,12.83,-0.23328149,-0.03,Buy,176850,395519391,10.58871964,1.2145,,Finance
ACIU,5.5,3.38345865,0.18,Buy,94635,395224500,,-0.8982,132,Health Technology
CBAY,5.73,-1.88356164,-0.11,Sell,984330,394723083,,-0.9408,60,Health Technology
