Ticker,Last,Change %,Change,Rating,Volume,Market Capitalization,Price to Earnings Ratio (TTM),Basic EPS (TTM),Number of Employees,Sector
CBMB,14.4058,2.97801161,0.4166,Strong Buy,562,53489599.748,71.85002568,0.1958,,Finance
OZK,38.83,4.04608789,1.51,Strong Buy,3215850,4993576830,16.55649705,2.2551,,Finance
HSKA,172.71,-1.11645483,-1.95,Strong Buy,70577,1632933326.7,,-2.2251,386,Health Technology
WSO.B,262.89,7.42042251,18.16,Strong Buy,417,10100357358.3,36.87636555,6.649,5800,Producer Manufacturing
CIEN,56.51,2.52177068,1.39,Strong Buy,2040659,8734355130,23.79451759,2.3427,7032,Electronic Technology
RPT,9.63,-0.20725389,-0.02,Strong Buy,841946,773476000,14.06090631,0.7669,104,Finance
AXDX,14.995,24.95833333,2.995,Strong Buy,4522091,855160351.5,,-1.457,275,Health Technology
MATW,31.94,1.26823082,0.4,Strong Buy,181537,1015423704,,-2.8032,11000,Producer Manufacturing
RNDV,25.811,-0.40284927,-0.1044,Strong Buy,2169,,,,,Miscellaneous
GCI,4.61,9.76190476,0.41,Strong Buy,4725372,635304100,,-5.2234,21255,Consumer Services
HZN,9.53,1.27523911,0.12,Strong Buy,68348,249868975.99999997,,-2.4469,3600,Consumer Durables
RENN,6.27,2.11726384,0.13,Strong Buy,118749,103112000,,,820,Technology Services
CFXA,168.83,0.18989971,0.32,Strong Buy,27168,19961200000,,,15000,Producer Manufacturing
PBH,41.97,-1.24705882,-0.53,Strong Buy,1627292,2102856486,13.21024493,3.2464,520,Health Technology
TAP,54.99,3.11269454,1.66,Strong Buy,3783708,11914060263.300001,19.80466429,2.695,17700,Consumer Non-Durables
NAII,14.31,-1.98697269,-0.2901,Strong Buy,74842,92666837.7,186.22576531,0.0835,184,Health Technology
CANG,12.08,42.11764706,3.58,Strong Buy,3917723,956114000,4.67032967,1.826,3189,Technology Services
BIP,53.69,-0.18590816,-0.1,Strong Buy,438736,15862012530,,-0.3457,,Utilities
ASPN,20.77,4.16248746,0.83,Strong Buy,362080,558046283,,-0.6328,304,Process Industries
HTAB,21.825,0.06877579,0.015,Strong Buy,303,,,,,Miscellaneous
STOT,50.025,0.23041475,0.115,Strong Buy,13263,,,,,Miscellaneous
SALM,1.7,0.59171598,0.01,Strong Buy,551571,45362283.2,,-2.3199,1487,Consumer Services
BNED,6.19,18.12977099,0.95,Strong Buy,2717231,303704303,,-1.68,5500,Retail Trade
ARMP,3.68,1.0989011,0.04,Strong Buy,66250,68822992,,-1.5349,38,Health Technology
TENX,2.68,0.7518797,0.02,Strong Buy,12429455,38892964,,-1.2032,9,Health Technology
THS,45.21,3.81171068,1.66,Strong Buy,1868662,2554780932,,-0.0756,10800,Consumer Non-Durables
CARV,8.77,11.71974522,0.92,Strong Buy,4215074,26350692.8,,-1.3079,107,Finance
ERIC,12.8,6.400665,0.77,Strong Buy,45035440,36888300000,25.99394987,0.4639,99417,Electronic Technology
BSMP,26.06,0.26933436,0.07,Strong Buy,2935,,,,,Miscellaneous
FSR,16.63,8.48010437,1.3,Strong Buy,23572529,4610802668.639999,,,2,Finance
QRTEA,13.435,3.18740399,0.415,Strong Buy,17473889,5605372196,8.03703704,1.629,25228,Retail Trade
RIDE,26.06,-1.47448015,-0.39,Strong Buy,16736064,4298570940,,-0.0496,2,Consumer Durables
MSVB,15.83,5.53333333,0.83,Strong Buy,207,,,,,Finance
BSMO,25.82,0.15515904,0.04,Strong Buy,3130,,,,,Miscellaneous
LJPC,6.8,5.26315789,0.34,Strong Buy,1146210,186192160,,-2.2444,91,Health Technology
LACQU,15.75,-1.5625,-0.25,Strong Buy,546,100196000,,,,Finance
AYI,131.02,6.59832398,8.11,Strong Buy,1196855,4720231336,19.19029478,6.4376,11500,Producer Manufacturing
CMF,63.11,0.11104061,0.07,Strong Buy,97929,,,,,Miscellaneous
VMW,145.46,3.47133305,4.88,Strong Buy,3451147,61060884024.56001,37.44306832,3.7874,31000,Technology Services
KOSS,58,480,48,Strong Buy,25073496,429490000,,-0.0038,37,Consumer Durables
IBMP,27.375,0.16465423,0.045,Strong Buy,4252,,,,,Miscellaneous
MEC,13.95,-0.49928673,-0.07,Strong Buy,77539,279828630,,-0.4895,2600,Producer Manufacturing
ALOT,11.21,3.12787489,0.34,Strong Buy,14704,80381192.9,,-0.1278,365,Electronic Technology
BSM,8.47,0.35545024,0.03,Strong Buy,1112073,1751164030.0000002,15.7816006,0.5352,115,Energy Minerals
TFI,52.51,0,0,Strong Buy,357333,,,,,Miscellaneous
CLDX,20.06,-0.24863252,-0.05,Strong Buy,892323,793720038,,-2.2224,130,Health Technology
MMM,186.65,6.08127309,10.7,Strong Buy,8096996,107837037500,19.02347255,9.3213,,Producer Manufacturing
RES,4.51,16.5374677,0.64,Strong Buy,2014809,969956680,,-0.9992,,Industrial Services
ROIC,14.745,0.37440436,0.055,Strong Buy,953391,1733490000,51.8531592,0.2837,73,Finance
RBBN,7.79,6.56634747,0.48,Strong Buy,815338,1132642630,,-1.6517,2209,Electronic Technology
ENTA,48.96,0.10222858,0.05,Strong Buy,214703,986191488,,-1.795,141,Health Technology
GSX,142.7,35.98246617,37.76,Strong Buy,32878280,13504400000,,-0.3611,6435,Technology Services
JRJC,11.58,7.82122905,0.84,Strong Buy,417769,26226700,,-3.6759,493,Technology Services
AMC,19.9,301.20967742,14.94,Strong Buy,1253253552,2175455741.6,,-34.7972,38872,Consumer Services
DKNG,54.27,0.38845727,0.21,Strong Buy,19397164,21258318780,,-1.5209,,Technology Services
MMIN,27.7,0.14461316,0.04,Strong Buy,222854,,,,,Miscellaneous
CVGW,77.43,2.0696019,1.57,Strong Buy,131797,1367166024.0000002,,-0.7753,3971,Consumer Non-Durables
TRVG,3.19,51.9047619,1.09,Strong Buy,43961454,116514000,,-0.7387,1247,Technology Services
ADT,10.21,2.40722166,0.24,Strong Buy,12783316,8329793020.250001,,,17500,Commercial Services
AMTBB,12.7,1.6,0.2,Strong Buy,55749,535241499.99999994,187.1257485,0.0719,829,Finance
WU,23.15,1.40166448,0.32,Strong Buy,14704312,9517451150,13.52488152,1.6981,11500,Finance
HRL,50.5,4.08079143,1.98,Strong Buy,5654856,27265859000,29.20252784,1.6881,19100,Consumer Non-Durables
PEN,271.25,2.12725904,5.65,Strong Buy,2858143,9849413000,,-0.2635,2700,Health Technology
QRTEB,13.37,2.84615385,0.37,Strong Buy,30557,5578252792,8.02469136,1.629,25228,Retail Trade
DDMX,10.24,10.82251082,1,Strong Buy,3619,,,,,
AGBAU,11.4,0,0,Strong Buy,400,67039500.00000001,,,,Finance
JAMF,36.45,0.44089281,0.16,Strong Buy,865739,4249924200.000001,,-0.2165,,Technology Services
CHPMU,11.02,0.63926941,0.07,Strong Buy,101355,410625000,,,3,Finance
RODI,101.3442,1.68331385,1.6777,Strong Buy,2,,,,,Miscellaneous
GRNVU,12.29,0,0,Strong Buy,255,88334400,,-0.2238,,Finance
SSLY,49.3372,1.798599,0.8717,Strong Buy,2,,,,,Miscellaneous
ATHE,1.79,-2.18579235,-0.04,Strong Buy,1248485,61944000,,-0.6033,12,Health Technology
NM,3.61,-1.63487738,-0.06,Strong Buy,122333,57332937,,-16.8783,401,Transportation
DUK,91.71,-1.30219544,-1.21,Strong Buy,3002468,67494799889.99999,33.98807564,2.7384,28793,Utilities
GLRY,30.7758,-1.27259604,-0.3967,Buy,13941,,,,,
VGAC.U,14.53,-2.15488215,-0.32,Buy,559400,,,,,Finance
CND.U,10.71,0.18709074,0.02,Buy,496556,,,,,Finance
MCFE,21,1.0587103,0.22,Buy,1951274,8912192667,,-0.1154,,Technology Services
FROG,69.93,0.17189514,0.12,Buy,1825310,6377140476.000001,,-0.1474,,Technology Services
ABNB,201.25,4.41527446,8.51,Buy,11019787,119391301478.75,,-1.7704,,Technology Services
GRAY,34.08,5.12029611,1.66,Buy,117803,714974544,,,29,Health Technology
BQ,9,-15.57223265,-1.66,Buy,969534,793311000,,-0.5073,324,Retail Trade
IMNM,15.34,-4.42367601,-0.71,Buy,91726,161708144,,,21,Health Technology
CCIV,21.15,-13.46153846,-3.29,Buy,44960820,5472562500,,,,Finance
CRSR,40.99,6.6614624,2.56,Buy,14549766,3768399254,52.75947282,0.7531,1693,Technology Services
CBTG,28.24,0.85714286,0.24,Buy,8168,,,,,Miscellaneous
USDP,5.29,-0.18867925,-0.01,Buy,195853,142006347,,-0.9018,,Industrial Services
EYES,2.38,-4.03225806,-0.1,Buy,2975289,55248606,,-1.294,112,Health Technology
MSEX,77.89,-5.57643351,-4.6,Buy,1356830,1360691566,38.01382488,2.1812,352,Utilities
CWBR,1.9,-6.17283951,-0.125,Buy,1778310,116123250,,-0.3435,13,Health Technology
UAMY,0.84,-11.98658843,-0.1144,Buy,11960813,63668472,,-0.05,177,Producer Manufacturing
SGU,9.72,-0.30769231,-0.03,Buy,54379,403056324,9.81082713,0.9938,3157,Utilities
NBEV,3.1,-7.46268657,-0.25,Buy,3223103,305416340,,-1.2132,934,Consumer Non-Durables
RELL,6.33,-1.76146504,-0.1135,Buy,19081,82277340,,-0.1587,394,Electronic Technology
SMED,12.19,-0.16380016,-0.02,Buy,185286,200965559,163.01735648,0.0786,184,Industrial Services
EVA,48.34,-0.67803575,-0.33,Buy,105826,1922360950.0000005,148.92900857,0.3376,1039,Process Industries
HBB,18.49,-1.07009096,-0.2,Buy,58222,253054805.64,9.78687752,1.9108,680,Consumer Durables
PCYG,6.07,-3.03514377,-0.19,Buy,75688,118540423,89.42857143,0.0706,81,Technology Services
KE,19.33,-9.29141248,-1.98,Buy,234282,486019988.99999994,19.00133749,1.1265,6400,Commercial Services
BC,91.45,-1.34843581,-1.25,Buy,1657573,7164430770,21.56867307,4.3161,12828,Consumer Durables
ACHV,12.03,-8.09778457,-1.06,Buy,385747,43520449.8,,-10.8797,14,Health Technology
GXC,143.67,-2.68238163,-3.96,Buy,57313,,,,,Miscellaneous
VVPR,15.01,-6.71224363,-1.08,Buy,1280098,203496574,,-0.38,204,Utilities
PGJ,71.1642,-2.63483377,-1.9258,Buy,56756,,,,,Miscellaneous
JKS,70.49,0.93069874,0.65,Buy,5915484,3161090000,23.04114018,3.1195,15195,Producer Manufacturing
SMID,10.88,-3.28888889,-0.37,Buy,10796,56401811.2,21.31085433,0.5281,232,Non-Energy Minerals
JJSF,158.28,-4.02037475,-6.63,Buy,767115,3000308196,1083.50854139,0.1591,5100,Consumer Non-Durables
PD,48.33,0.91877219,0.44,Buy,1886852,3959812224,,-0.7269,669,Technology Services
MTBC,10.31,-3.82462687,-0.41,Buy,163488,135960032,,-1.6514,2700,Technology Services
ITB,59.84,-2.34986945,-1.44,Buy,4453091,,,,,Miscellaneous
NRT,3.84,-2.29007634,-0.09,Buy,83918,36119000,10.98993289,0.3576,,Energy Minerals
IBDT,29.38,-0.03402518,-0.01,Buy,33426,,,,,Miscellaneous
SFYF,29.2712,-1.75801309,-0.5238,Buy,7570,,,,,Miscellaneous
NERD,33.33,-2.22939278,-0.76,Buy,122412,,,,,Miscellaneous
CHII,16.5266,-1.22581686,-0.2051,Buy,3935,,,,,Miscellaneous
PBS,48.3,-3.12876053,-1.56,Buy,26731,,,,,Miscellaneous
OMER,18.82,-2.13208528,-0.41,Buy,1088980,1160296286,,-2.3832,258,Health Technology
CKX,10.98,-0.09099181,-0.01,Buy,394,21323160,55.70197669,0.1973,1,Miscellaneous
DVAX,6.14,-0.48622366,-0.03,Buy,5273079,676462220,,-1.0754,231,Health Technology
INSG,19.51,-1.46464646,-0.29,Buy,5245192,1929154653.0000005,,-1.2179,,Electronic Technology
DRNA,24.62,-3.63992172,-0.93,Buy,1811769,1847605438,,-1.6085,187,Health Technology
BSMM,25.45,-0.07852375,-0.02,Buy,4197,,,,,Miscellaneous
UNB,27.19,-0.43939949,-0.12,Buy,10999,121683678.9,10.38047816,2.6309,201,Finance
DYNT,1.18,-5.6,-0.07,Buy,299764,17369246,,-0.4045,195,Health Technology
AERI,18.19,-0.32876712,-0.06,Buy,1177317,851561212.0000001,,-4.194,380,Health Technology
CQQQ,94.98,-2.49461041,-2.43,Buy,1457630,,,,,Miscellaneous
APEN,4.4,-6.58174098,-0.31,Buy,141914,93264160.00000001,,-1.2372,217,Health Technology
IRDM,48.65,-0.16416992,-0.08,Buy,1044455,6485142299.999999,,-1.1823,497,Communications
SPRT,2.18,-0.90909091,-0.02,Buy,97683,42245130,72.84768212,0.0309,1231,Technology Services
CATO,11.43,1.41969831,0.16,Buy,188910,262136214.36,,-1.7677,10060,Retail Trade
ECNS,55.7348,-3.01931442,-1.7352,Buy,45247,,,,,Miscellaneous
TDTT,26.25,-0.03808073,-0.01,Buy,181077,,,,,Miscellaneous
CIDM,1.29,-4.44444444,-0.06,Buy,31309429,174898200,,-0.5806,72,Commercial Services
VBLT,2.63,-3.30882353,-0.09,Buy,638505,126733125,,-0.5653,,Health Technology
HLIT,8.18,-0.486618,-0.04,Buy,548367,799577004,,-0.3829,1172,Electronic Technology
AUPH,16.05,-8.91032917,-1.57,Buy,10561417,2031416400,,-1.4697361,62,Health Technology
WWR,7.48,-8.2208589,-0.67,Buy,20413024,142283812,,-3.3138,28,Non-Energy Minerals
CRD.B,8.015,0.1875,0.015,Buy,24510,426037325.00000006,37.17472119,0.2181,9000,Finance
KOMP,66.94,-2.46247997,-1.69,Buy,313135,,,,,Miscellaneous
VTIP,51.33,-0.05841121,-0.03,Buy,1079834,,,,,Miscellaneous
BRN,1.88,-1.05263158,-0.02,Buy,131888,15560760,,-0.5746,43,Energy Minerals
VIOT,8.01,-1.83823529,-0.15,Buy,589781,273395000,27.08264189,0.3121,733,Consumer Durables
GNSS,7.89,-1.49812734,-0.12,Buy,231598,265519803,23.25783972,0.355,105,Consumer Durables
CPT,101.6,-1.93050193,-2,Buy,524761,10090200000,54.37463916,1.9078,1650,Finance
MNKD,3.555,-3.13351499,-0.115,Buy,3438939,826896555,,-0.2098,233,Health Technology
NNDM,14.52,-6.86337396,-1.07,Buy,38893643,718159000,,-1.2265,68,Producer Manufacturing
MOGU,2.52,3.27868852,0.08,Buy,261979,235065000,,-2.5521,909,Retail Trade
OSUR,13.89,-1.90677966,-0.27,Buy,658680,996368592,,-0.2264,472,Health Technology
IDT,14.2,-1.04529617,-0.15,Buy,146588,362331460,12.0781079,1.1975,1256,Communications
IEME,35.39,-1.88603921,-0.6803,Buy,3976,,,,,Miscellaneous
SPTS,30.7,0,0,Buy,613362,,,,,Miscellaneous
JMST,51.06,-0.03915427,-0.02,Buy,1675749,,,,,Miscellaneous
HEAR,27.34,-3.46045198,-0.98,Buy,1283645,415228984,10.92550442,2.9219,245,Consumer Durables
AVID,17.9,-6.42969158,-1.23,Buy,567269,791324989.9999999,43.80581635,0.4452,1429,Technology Services
TMDX,22.9,-3.13028765,-0.74,Buy,157562,621982320,,-1.4022,109,Health Technology
WTT,2.0301,-2.86602871,-0.0599,Buy,35164,44043019.5,,-0.109,154,Electronic Technology
FSLY,108.98,1.85998691,1.99,Buy,10465486,12369230000,,-0.6446,630,Technology Services
SJT,3.61,-3.73333333,-0.14,Buy,73346,174784000,33.06878307,0.1134,,Miscellaneous
EH,80,-11.11111111,-10,Buy,3753861,2881560000,,-0.1616,240,Technology Services
SELB,4.18,-1.87793427,-0.08,Buy,3374477,451565399.99999994,,-0.8329,39,Health Technology
IBUY,126.98,-1.51244862,-1.95,Buy,252784,,,,,Miscellaneous
NIU,45.16,-5.60200669,-2.68,Buy,1651839,3115600000,154.02446877,0.3242,521,Consumer Durables
CALF,35.72,-0.13978194,-0.05,Buy,107531,,,,,Miscellaneous
CNST,34.88,-0.65508402,-0.23,Buy,514140,1659433440.0000002,,-2.7083,106,Health Technology
RPAI,9.51,-1.75619835,-0.17,Buy,2240266,2073969999.9999995,72.34678625,0.134,215,Finance
VRME,4.63,-6.46464646,-0.32,Buy,631873,25931241,,-1.9866,4,Commercial Services
CUBE,35.62,0.19690577,0.07,Buy,1340094,6941710000,41.74495068,0.8539,3011,Finance
PBTP,26.0352,-0.03762718,-0.0098,Buy,10273,,,,,Miscellaneous
CWH,36.47,-5.14954486,-1.98,Buy,2699645,1559358731,19.26642281,2.0197,12207,Retail Trade
SEED,20.41,-3.81715363,-0.81,Buy,199941,102289205.2,,,47,Process Industries
SCHP,62.23,-0.01606684,-0.01,Buy,1615464,,,,,Miscellaneous
TBBK,16.59,-1.89237138,-0.32,Buy,434685,955433031,17.00693956,1.0055,612,Finance
MANH,116.89,-1.36697325,-1.62,Buy,589762,7425600896,91.46407347,1.3123,3400,Technology Services
CDOR,4.57,-1.50862069,-0.07,Buy,18410,55750100,,-1.3764,14,Finance
CALM,39.87,5.19788918,1.97,Buy,643209,1944388133.9999995,27.51361162,1.3809,3636,Consumer Non-Durables
DAIO,5.31,0,0,Buy,31283,44690765.4,,-0.3394,96,Electronic Technology
AB,36.6,-2.76301807,-1.04,Buy,901181,3516330360,13.67732558,2.7522,3811,Finance
BOMN,28.31,-2.84831846,-0.83,Buy,86668,770914139.6,,-0.6138,138,Commercial Services
PBI,10.81,-20.68965517,-2.82,Buy,31586073,1871308290,,-1.416,11000,Producer Manufacturing
RVLV,37.53,-0.8192389,-0.31,Buy,891343,2635210683.36,58.92245406,0.6652,1008,Retail Trade
KLR,12.76,-4.7761194,-0.64,Buy,336126,374194656,,-1.2786,267,Communications
PACK,17.48,-2.18242865,-0.39,Buy,433151,1319919921.64,,-0.3283,595,Process Industries
EBF,18.82,-1.36268344,-0.26,Buy,124201,490627990,18,1.06,2505,Commercial Services
FTLS,45.69,-0.37069341,-0.17,Buy,15856,,,,,Miscellaneous
VCEL,40.15,-1.71358629,-0.7,Buy,1035675,1823966320,,0.0042,241,Health Technology
DBD,13.04,0.61728395,0.08,Buy,865942,1012926335.9999998,,-4.4088,22000,Electronic Technology
WGO,68.21,-4.72132979,-3.38,Buy,1361740,2302333056,23.16753503,3.117,5505,Consumer Durables
AMGN,251.06,-2.91569992,-7.54,Buy,3237899,146159349140,20.85971719,12.4861,23400,Health Technology
MAAX,25.1,-0.09950249,-0.025,Buy,714,,,,,Miscellaneous
RMBL,34.83,-5.09536785,-1.87,Buy,40064,78075972.89999999,,-22.568,304,Technology Services
STIP,104.96,-0.05713197,-0.06,Buy,221092,,,,,Miscellaneous
ISTB,51.66,-0.01935359,-0.01,Buy,457241,,,,,Miscellaneous
INTG,32,2.4,0.75,Buy,4387,73085440,,0.1942,30,Finance
XTL,95.9831,-0.12943839,-0.1244,Buy,6788,,,,,Miscellaneous
KIRK,26.98,-0.40605389,-0.11,Buy,843615,384616088,,-0.6806,6800,Retail Trade
ACTG,5.66,-4.87394958,-0.29,Buy,1150593,278921970,45.76923077,0.4788,17,Commercial Services
GTES,15.15,-4.47667087,-0.71,Buy,318147,4405423050,62.0258115,0.2574,14700,Producer Manufacturing
IVZ,20.78,-0.76408787,-0.16,Buy,6982853,9544981300,18.46398025,1.1405,,Finance
POLA,23,-8.43949045,-2.12,Buy,1966059,270841100,,-1.1312,132,Electronic Technology
USM,33.28,-2.80373832,-0.96,Buy,147141,2863065088,12.41074341,2.8139,5500,Communications
ACOR,7.22,-3.08724832,-0.23,Buy,525413,68468992.8,1.33385852,6.2001,344,Health Technology
HOME,25.31,-2.27799228,-0.59,Buy,2993929,1640265170,,-6.9692,6289,Retail Trade
FTSM,60.05,0.01665556,0.01,Buy,861334,,,,,Miscellaneous
NLS,23.04,-0.8605852,-0.2,Buy,2307314,697162752,21.51851852,1.1645,434,Consumer Durables
LVHD,32.9808,-0.66024096,-0.2192,Buy,76642,,,,,Miscellaneous
TIP,127.87,-0.03127199,-0.04,Buy,2070340,,,,,Miscellaneous
IHT,2.5028,-0.08782435,-0.0022,Buy,151828,23231900,,-0.1659,120,Finance
ALTA,33.5,-0.59347181,-0.2,Buy,76769,629913900,14.49462366,2.3441,490,Finance
FC,25,-0.07993605,-0.02,Buy,84745,350912500,,-0.7048,940,Commercial Services
PHX,2.95,-1.66666667,-0.05,Buy,157911,66048140.00000001,,-1.5223,17,Energy Minerals
AZRX,1.64,-17.5879397,-0.35,Buy,9461203,63713835.99999999,,-0.883,10,Health Technology
CVLB,15.51,-12.4717833,-2.21,Buy,830534,220438977,,-2.2085,26,Process Industries
CVV,5.01,-12.41258741,-0.71,Buy,118657,33308985,,-0.5134,172,Electronic Technology
TBK,61.23,-2.9019981,-1.83,Buy,270443,1522679886,25.09451232,2.5428,,Finance
BBCP,5.57,-0.88967972,-0.05,Buy,140797,314534001,,-1.193,1300,Finance
POTX,14.77,-0.53872054,-0.08,Buy,353879,,,,,Miscellaneous
RDOG,41.7383,-1.38314939,-0.5854,Buy,1782,,,,,Miscellaneous
CTXR,1.22,-3.17460317,-0.04,Buy,1531605,56505886,,-0.4636,10,Health Technology
DLTH,12.96,0.77760498,0.1,Buy,271411,425450880.00000006,25.81292654,0.4983,3004,Retail Trade
ARKQ,89.7,-2.66927083,-2.46,Buy,1758761,,,,,Miscellaneous
TGC,1.55,-3.72670807,-0.06,Buy,807045,16561750,,-0.1931,12,Energy Minerals
QDEL,224.21,-0.87098771,-1.97,Buy,645797,9431976596,26.55629917,8.8108,1250,Health Technology
MDGS,3.06,-15.93406593,-0.58,Buy,5640034,72912300,,-3.7382,20,Health Technology
CMG,1466.36,-1.53701528,-22.89,Buy,276981,41029192708,178.18044771,8.5179,83000,Consumer Services
ORC,5.44,-1.27041742,-0.07,Buy,2960843,469019000,154.7752809,0.0356,,Finance
REVG,10.85,-3.03842717,-0.34,Buy,282862,692388410,,-0.4887,7060,Consumer Durables
PCAR,96.4,-1.44157039,-1.41,Buy,3190397,33412240000.000004,26.18180845,3.7428,,Producer Manufacturing
TPHS,1.91,-6.37254902,-0.13,Buy,106308,61448711,3.87096774,0.527,10,Finance
AIKI,1.41,-21.22905028,-0.38,Buy,16015864,49237482,,-0.8323,3,Health Technology
TFII,65.91,-5.42402066,-3.78,Buy,390903,6153522375,24.6448209,2.86513195,17150,Transportation
LEDS,3.81,-2.30769231,-0.09,Buy,160284,15283129.2,,-0.2301,130,Electronic Technology
LXRX,7.87,-4.49029126,-0.37,Buy,4014454,1113581390,,-0.9818,184,Health Technology
BBGI,2.07,-4.60829493,-0.1,Buy,509910,60629975.01,,-0.8598,1438,Consumer Services
REMX,78.87,-4.57350272,-3.78,Buy,337846,,,,,Miscellaneous
VSMV,34.8734,-0.92784091,-0.3266,Buy,8490,,,,,Miscellaneous
EPM,3.21,-2.43161094,-0.08,Buy,178044,105781698,,-0.1215,4,Energy Minerals
GTYH,7.29,-0.81632653,-0.06,Buy,199536,404968248,,-1.294,108,Technology Services
KWEB,89.01,-2.59356533,-2.37,Buy,2201548,,,,,Miscellaneous
MSA,161.45,0.69227891,1.11,Buy,123850,6289010285,45.39637599,3.5745,4800,Consumer Durables
RWO,44.36,-1.24666073,-0.56,Buy,168568,,,,,Miscellaneous
DTN,86.6412,-0.81485467,-0.7118,Buy,20397,,,,,Miscellaneous
IZRL,33.11,-2.1572104,-0.73,Buy,340981,,,,,Miscellaneous
JWN,39.25,-0.6077488,-0.24,Buy,9076904,6189097000,,-3.3757,68000,Retail Trade
SENS,2.51,-11.61971831,-0.33,Buy,60535616,717024169.9999999,,-0.5172,191,Electronic Technology
MNTX,5.93,-1.16666667,-0.07,Buy,16872,117364188,,-0.6337,598,Producer Manufacturing
TIGR,16.36,-4.9941928,-0.86,Buy,6501605,2040250000,333.72093023,0.0526,650,Finance
REGI,96.51,-1.77099237,-1.74,Buy,1497228,3795998877,7.09570719,15.272,829,Process Industries
FFIV,201.22,-3.51937092,-7.34,Buy,3259424,12395775782,43.33624236,4.8514,6109,Electronic Technology
CALX,34.4,-4.41789386,-1.59,Buy,1259854,2124987760,264.4379133,0.1531,763,Electronic Technology
MNRL,13.93,0.36023055,0.05,Buy,615729,603390487,,-0.0122,41,Miscellaneous
ADIL,2.21,-5.55555556,-0.13,Buy,585494,31808751,,-0.8203,4,Health Technology
VRNT,74.1,-0.76335878,-0.57,Buy,1027495,4871052420,405.81521739,0.1875,6500,Technology Services
QTWO,136.2,-2.23944875,-3.12,Buy,778050,7338891839.999999,,-2.2853,1574,Technology Services
PING,31.11,0.94094744,0.29,Buy,846005,2523360099,,-0.073,953,Technology Services
BW,6.18,-8.71491876,-0.59,Buy,1521126,321418710,,-0.1448,2400,Electronic Technology
SBNY,159.35,-2.95371498,-4.85,Buy,669288,8779515730,16.47502659,10.009,,Finance
CHUY,35.1,-0.98730606,-0.35,Buy,202511,691276950,,-0.4317,9000,Consumer Services
KOPN,4.8,-8.74524715,-0.46,Buy,4395116,408254400,,-0.1575,153,Electronic Technology
TDTF,27.98,0.05363848,0.015,Buy,70002,,,,,Miscellaneous
CHIQ,39.1,-3.36134454,-1.36,Buy,534525,,,,,Miscellaneous
LMST,13.68,-2.28571429,-0.32,Buy,11099,102589740,11.64919288,1.2018,,Finance
LMB,15.04,-1.95567145,-0.3,Buy,134663,119209145.6,19.0086741,0.8184,1900,Miscellaneous
